A	B	Neither	A Not B	B Not A	Both	Log2 Odds Ratio	p-Value	q-Value	Tendency
IL7R	JAK2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
MYC	TBL1XR1	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
ETV6	TBL1XR1	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
EZH2	TBL1XR1	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
RAD21	TBL1XR1	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
TBL1XR1	ZRSR2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
JAK2	TBL1XR1	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
MYC	SF1	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
ETV6	SF1	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
EZH2	SF1	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
RAD21	SF1	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
SF1	ZRSR2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
JAK2	SF1	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
MYC	t(16;16)	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
ETV6	t(16;16)	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
EZH2	t(16;16)	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
RAD21	t(16;16)	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
t(16;16)	ZRSR2	176	1	5	0	<-3	1.000	1.000	Mutual exclusivity
JAK2	t(16;16)	176	5	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	DNMT3A	123	1	58	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	NPM1	123	1	58	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	DNMT3A	123	1	58	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	NPM1	123	1	58	0	<-3	1.000	1.000	Mutual exclusivity
DNMT3A	MYD88	123	58	1	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	NPM1	123	1	58	0	<-3	1.000	1.000	Mutual exclusivity
DNMT3A	NOTCH2	123	58	1	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	NPM1	123	1	58	0	<-3	1.000	1.000	Mutual exclusivity
DNMT3A	U2AF2	123	58	1	0	<-3	1.000	1.000	Mutual exclusivity
NPM1	U2AF2	123	58	1	0	<-3	1.000	1.000	Mutual exclusivity
DNMT3A	GATA2	123	58	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	NPM1	123	1	58	0	<-3	1.000	1.000	Mutual exclusivity
DNMT3A	PRPF40B	123	58	1	0	<-3	1.000	1.000	Mutual exclusivity
NPM1	PRPF40B	123	58	1	0	<-3	1.000	1.000	Mutual exclusivity
DNMT3A	POT1	123	58	1	0	<-3	1.000	1.000	Mutual exclusivity
NPM1	POT1	123	58	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	NPM1	123	1	58	0	<-3	1.000	1.000	Mutual exclusivity
DNMT3A	IL7R	123	58	1	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	NPM1	123	1	58	0	<-3	1.000	1.000	Mutual exclusivity
DNMT3A	TBL1XR1	123	58	1	0	<-3	1.000	1.000	Mutual exclusivity
DNMT3A	SF1	123	58	1	0	<-3	1.000	1.000	Mutual exclusivity
NPM1	SF1	123	58	1	0	<-3	1.000	1.000	Mutual exclusivity
DNMT3A	t(16;16)	123	58	1	0	<-3	1.000	1.000	Mutual exclusivity
NPM1	t(16;16)	123	58	1	0	<-3	1.000	1.000	Mutual exclusivity
CBL	TP53	166	3	13	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	TP53	166	3	13	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	TP53	166	3	13	0	<-3	1.000	1.000	Mutual exclusivity
TP53	U2AF1	166	13	3	0	<-3	1.000	1.000	Mutual exclusivity
RUNX1	U2AF1	166	13	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	RUNX1	166	3	13	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	SF3B1	159	19	4	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	CSF1R	159	19	4	0	<-3	1.000	1.000	Mutual exclusivity
chr8gain	NOTCH1	159	19	4	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	RUNX1	166	3	13	0	<-3	1.000	1.000	Mutual exclusivity
t(11;19)	TP53	166	3	13	0	<-3	1.000	1.000	Mutual exclusivity
RUNX1	t(11;19)	166	13	3	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	RUNX1	166	3	13	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	RUNX1	166	3	13	0	<-3	1.000	1.000	Mutual exclusivity
PTPN11	TP53	161	8	13	0	<-3	1.000	1.000	Mutual exclusivity
PTPN11	RUNX1	161	8	13	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	SF3B1	177	1	4	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	SF3B1	177	1	4	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	SF3B1	177	1	4	0	<-3	1.000	1.000	Mutual exclusivity
SF3B1	U2AF2	177	4	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	SF3B1	177	1	4	0	<-3	1.000	1.000	Mutual exclusivity
CSF1R	GATA2	177	4	1	0	<-3	1.000	1.000	Mutual exclusivity
RIT1	SF3B1	177	1	4	0	<-3	1.000	1.000	Mutual exclusivity
CSF1R	RIT1	177	4	1	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH1	RIT1	177	4	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	SF3B1	177	1	4	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	CSF1R	177	1	4	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	NOTCH1	177	1	4	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	SF3B1	177	1	4	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	CSF1R	177	1	4	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	NOTCH1	177	1	4	0	<-3	1.000	1.000	Mutual exclusivity
PRPF40B	SF3B1	177	1	4	0	<-3	1.000	1.000	Mutual exclusivity
CSF1R	PRPF40B	177	4	1	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH1	PRPF40B	177	4	1	0	<-3	1.000	1.000	Mutual exclusivity
POT1	SF3B1	177	1	4	0	<-3	1.000	1.000	Mutual exclusivity
CSF1R	POT1	177	4	1	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH1	POT1	177	4	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	SF3B1	177	1	4	0	<-3	1.000	1.000	Mutual exclusivity
CSF1R	FBXW7	177	4	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	NOTCH1	177	1	4	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	SF3B1	177	1	4	0	<-3	1.000	1.000	Mutual exclusivity
CSF1R	IL7R	177	4	1	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	NOTCH1	177	1	4	0	<-3	1.000	1.000	Mutual exclusivity
SF3B1	TBL1XR1	177	4	1	0	<-3	1.000	1.000	Mutual exclusivity
CSF1R	TBL1XR1	177	4	1	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH1	TBL1XR1	177	4	1	0	<-3	1.000	1.000	Mutual exclusivity
SF1	SF3B1	177	1	4	0	<-3	1.000	1.000	Mutual exclusivity
CSF1R	SF1	177	4	1	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH1	SF1	177	4	1	0	<-3	1.000	1.000	Mutual exclusivity
SF3B1	t(16;16)	177	4	1	0	<-3	1.000	1.000	Mutual exclusivity
CSF1R	t(16;16)	177	4	1	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH1	t(16;16)	177	4	1	0	<-3	1.000	1.000	Mutual exclusivity
ATM	TP53	162	7	13	0	<-3	1.000	1.000	Mutual exclusivity
ATM	RUNX1	162	7	13	0	<-3	1.000	1.000	Mutual exclusivity
PHF6	TP53	162	7	13	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	TP53	162	7	13	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	RUNX1	162	7	13	0	<-3	1.000	1.000	Mutual exclusivity
KIT	MAP2K1	169	11	2	0	<-3	1.000	1.000	Mutual exclusivity
KIT	SETBP1	169	11	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	KIT	169	2	11	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	CDKN2A	169	11	2	0	<-3	1.000	1.000	Mutual exclusivity
KIT	t(15;17)	169	11	2	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	t(15;17)	169	11	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	KIT	169	2	11	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	CDH2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	MYD88	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	NOTCH2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	NOTCH2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	NOTCH2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	U2AF2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	U2AF2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	U2AF2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	GATA2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	GATA2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	MYD88	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	NOTCH2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	U2AF2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	RIT1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	RIT1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	RIT1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	RIT1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
RIT1	U2AF2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	RIT1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	CDH2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	BIRC3	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	MYD88	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	NOTCH2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	U2AF2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	GATA2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	RIT1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	CDH2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	BRINP3	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	MYD88	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	NOTCH2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	U2AF2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	GATA2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	RIT1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	BRINP3	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	PRPF40B	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	PRPF40B	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	PRPF40B	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	PRPF40B	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
PRPF40B	U2AF2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	PRPF40B	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
PRPF40B	RIT1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	PRPF40B	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	PRPF40B	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	POT1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	POT1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	POT1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	POT1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
POT1	U2AF2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	POT1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
POT1	RIT1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	POT1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	POT1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
POT1	PRPF40B	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	FBXW7	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	FBXW7	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	MYD88	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	NOTCH2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	U2AF2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	GATA2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	RIT1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	FBXW7	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	FBXW7	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	PRPF40B	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	POT1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	IL7R	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	IL7R	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	MYD88	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	NOTCH2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	U2AF2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	IL7R	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	RIT1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	IL7R	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	IL7R	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	PRPF40B	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	POT1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	IL7R	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	TBL1XR1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	TBL1XR1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	TBL1XR1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	TBL1XR1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
TBL1XR1	U2AF2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	TBL1XR1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
RIT1	TBL1XR1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	TBL1XR1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	TBL1XR1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
PRPF40B	TBL1XR1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
POT1	TBL1XR1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	TBL1XR1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	TBL1XR1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	SF1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	SF1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	SF1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	SF1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
SF1	U2AF2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	SF1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
RIT1	SF1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	SF1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	SF1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
PRPF40B	SF1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
POT1	SF1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	SF1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	SF1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
SF1	TBL1XR1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	t(16;16)	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	t(16;16)	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	t(16;16)	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	t(16;16)	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
t(16;16)	U2AF2	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	t(16;16)	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
RIT1	t(16;16)	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	t(16;16)	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	t(16;16)	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
PRPF40B	t(16;16)	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
POT1	t(16;16)	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	t(16;16)	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	t(16;16)	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
t(16;16)	TBL1XR1	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
SF1	t(16;16)	180	1	1	0	<-3	1.000	1.000	Mutual exclusivity
ATM	BIRC3	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
ATM	MYD88	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
ATM	NOTCH2	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
ATM	U2AF2	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
ATM	GATA2	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
ATM	RIT1	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
PHF6	RIT1	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	ATM	174	1	7	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	PHF6	174	1	7	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	BCOR	174	1	7	0	<-3	1.000	1.000	Mutual exclusivity
ATM	BRINP3	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	PHF6	174	1	7	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	BRINP3	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
ATM	PRPF40B	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
PHF6	PRPF40B	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
ATM	POT1	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
PHF6	POT1	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	POT1	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
ATM	FBXW7	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	FBXW7	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
ATM	IL7R	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	PHF6	174	1	7	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	IL7R	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
ATM	TBL1XR1	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
PHF6	TBL1XR1	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	TBL1XR1	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
ATM	SF1	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
PHF6	SF1	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
ATM	t(16;16)	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
PHF6	t(16;16)	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	t(16;16)	174	7	1	0	<-3	1.000	1.000	Mutual exclusivity
ATM	MAP2K1	173	7	2	0	<-3	1.000	1.000	Mutual exclusivity
ATM	SETBP1	173	7	2	0	<-3	1.000	1.000	Mutual exclusivity
ATM	PTEN	173	7	2	0	<-3	1.000	1.000	Mutual exclusivity
PHF6	PTEN	173	7	2	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	PTEN	173	7	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	PHF6	173	2	7	0	<-3	1.000	1.000	Mutual exclusivity
PHF6	t(15;17)	173	7	2	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	t(15;17)	173	7	2	0	<-3	1.000	1.000	Mutual exclusivity
ATM	chr11qdel	173	7	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	PHF6	173	2	7	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	chr11qdel	173	7	2	0	<-3	1.000	1.000	Mutual exclusivity
NRAS	SMC1A	154	22	6	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	NRAS	154	6	22	0	<-3	1.000	1.000	Mutual exclusivity
MYC	TP53	164	5	13	0	<-3	1.000	1.000	Mutual exclusivity
ETV6	TP53	164	5	13	0	<-3	1.000	1.000	Mutual exclusivity
MYC	RUNX1	164	5	13	0	<-3	1.000	1.000	Mutual exclusivity
EZH2	RUNX1	164	5	13	0	<-3	1.000	1.000	Mutual exclusivity
RAD21	TP53	164	5	13	0	<-3	1.000	1.000	Mutual exclusivity
RAD21	RUNX1	164	5	13	0	<-3	1.000	1.000	Mutual exclusivity
RUNX1	ZRSR2	164	13	5	0	<-3	1.000	1.000	Mutual exclusivity
PHF6	PTPN11	167	7	8	0	<-3	1.000	1.000	Mutual exclusivity
CBL	KIT	168	3	11	0	<-3	1.000	1.000	Mutual exclusivity
KIT	MYCN	168	11	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	KIT	168	3	11	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	CBL	168	11	3	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	MYCN	168	11	3	0	<-3	1.000	1.000	Mutual exclusivity
KIT	U2AF1	168	11	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	KIT	168	3	11	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	HNRNPK	168	11	3	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	KIT	168	3	11	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	chr22gain	168	11	3	0	<-3	1.000	1.000	Mutual exclusivity
KIT	t(11;19)	168	11	3	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	t(11;19)	168	11	3	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	KIT	168	3	11	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	chr5loss	168	11	3	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	KIT	168	3	11	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	chr13gain	168	11	3	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	TP53	158	11	13	0	<-3	1.000	1.000	Mutual exclusivity
ETV6	KIT	166	5	11	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	ETV6	166	11	5	0	<-3	1.000	1.000	Mutual exclusivity
EZH2	KIT	166	5	11	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	EZH2	166	11	5	0	<-3	1.000	1.000	Mutual exclusivity
KIT	RAD21	166	11	5	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	RAD21	166	11	5	0	<-3	1.000	1.000	Mutual exclusivity
KIT	ZRSR2	166	11	5	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	ZRSR2	166	11	5	0	<-3	1.000	1.000	Mutual exclusivity
JAK2	KIT	166	5	11	0	<-3	1.000	1.000	Mutual exclusivity
CBL	WT1	167	3	12	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	WT1	167	3	12	0	<-3	1.000	1.000	Mutual exclusivity
U2AF1	WT1	167	3	12	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	WT1	167	3	12	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	WT1	167	3	12	0	<-3	1.000	1.000	Mutual exclusivity
t(11;19)	WT1	167	3	12	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	WT1	167	3	12	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	WT1	167	3	12	0	<-3	1.000	1.000	Mutual exclusivity
EZH2	WT1	165	5	12	0	<-3	1.000	1.000	Mutual exclusivity
RAD21	WT1	165	5	12	0	<-3	1.000	1.000	Mutual exclusivity
WT1	ZRSR2	165	12	5	0	<-3	1.000	1.000	Mutual exclusivity
JAK2	WT1	165	5	12	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	SRSF2	167	1	14	0	<-3	1.000	1.000	Mutual exclusivity
NF1	WT1	161	9	12	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	SMC1A	170	6	6	0	<-3	1.000	1.000	Mutual exclusivity
chr5qdel	t(8;21)	170	6	6	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	t(8;21)	170	6	6	0	<-3	1.000	1.000	Mutual exclusivity
chr21gain	chr5qdel	170	6	6	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	NF1	171	2	9	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	NF1	171	2	9	0	<-3	1.000	1.000	Mutual exclusivity
NF1	SETBP1	171	9	2	0	<-3	1.000	1.000	Mutual exclusivity
NF1	PTEN	171	9	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	NF1	171	2	9	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	inv(16)	171	2	9	0	<-3	1.000	1.000	Mutual exclusivity
inv(16)	SETBP1	171	9	2	0	<-3	1.000	1.000	Mutual exclusivity
inv(16)	PTEN	171	9	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	inv(16)	171	2	9	0	<-3	1.000	1.000	Mutual exclusivity
NF1	t(15;17)	171	9	2	0	<-3	1.000	1.000	Mutual exclusivity
inv(16)	t(15;17)	171	9	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	NF1	171	2	9	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	inv(16)	171	2	9	0	<-3	1.000	1.000	Mutual exclusivity
IDH2	SF3B1	148	30	4	0	<-3	1.000	1.000	Mutual exclusivity
CSF1R	IDH2	148	4	30	0	<-3	1.000	1.000	Mutual exclusivity
chr17loss	IDH2	148	4	30	0	<-3	1.000	1.000	Mutual exclusivity
ATM	KIT	164	7	11	0	<-3	1.000	1.000	Mutual exclusivity
IDH1	WT1	160	10	12	0	<-3	1.000	1.000	Mutual exclusivity
