"A"	"B"	"Neither"	"A.Not.B"	"B.Not.A"	"Both"	"or"	"pval"	"logor"	"nlp"	"adjp"
"chr5loss"	"U2AF1"	176	3	3	0	0	1	-Inf	0	1
"chr5loss"	"HNRNPK"	176	3	3	0	0	1	-Inf	0	1
"chr5loss"	"t(11;19)"	176	3	3	0	0	1	-Inf	0	1
"CBL"	"chr13gain"	176	3	3	0	0	1	-Inf	0	1
"chr13gain"	"MYCN"	176	3	3	0	0	1	-Inf	0	1
"BRAF"	"chr13gain"	176	3	3	0	0	1	-Inf	0	1
"chr13gain"	"U2AF1"	176	3	3	0	0	1	-Inf	0	1
"chr13gain"	"HNRNPK"	176	3	3	0	0	1	-Inf	0	1
"chr13gain"	"t(11;19)"	176	3	3	0	0	1	-Inf	0	1
"chr13gain"	"chr5loss"	176	3	3	0	0	1	-Inf	0	1
"BCOR"	"DNMT3A"	119	5	56	2	0.850748891394985	1	-0.161638268693379	0	1
"BCOR"	"NPM1"	119	5	56	2	0.850748891394985	1	-0.161638268693379	0	1
"FLT3"	"SF3B1"	109	69	3	1	0.528258224905286	1	-0.638170052507258	0	1
"ATM"	"NF1"	166	7	9	0	0	1	-Inf	0	1
"NF1"	"PHF6"	166	9	7	0	0	1	-Inf	0	1
"BCOR"	"NF1"	166	7	9	0	0	1	-Inf	0	1
"PHF6"	"WT1"	163	7	12	0	0	1	-Inf	0	1
"BCOR"	"WT1"	163	7	12	0	0	1	-Inf	0	1
"ASXL1"	"JAK2"	154	23	5	0	0	1	-Inf	0	1
"CDH2"	"MYC"	176	1	5	0	0	1	-Inf	0	1
"CDH2"	"ETV6"	176	1	5	0	0	1	-Inf	0	1
"CDH2"	"EZH2"	176	1	5	0	0	1	-Inf	0	1
"BIRC3"	"MYC"	176	1	5	0	0	1	-Inf	0	1
"BIRC3"	"ETV6"	176	1	5	0	0	1	-Inf	0	1
"BIRC3"	"EZH2"	176	1	5	0	0	1	-Inf	0	1
"MYC"	"MYD88"	176	5	1	0	0	1	-Inf	0	1
"ETV6"	"MYD88"	176	5	1	0	0	1	-Inf	0	1
"EZH2"	"MYD88"	176	5	1	0	0	1	-Inf	0	1
"MYC"	"NOTCH2"	176	5	1	0	0	1	-Inf	0	1
"ETV6"	"NOTCH2"	176	5	1	0	0	1	-Inf	0	1
"EZH2"	"NOTCH2"	176	5	1	0	0	1	-Inf	0	1
"MYC"	"U2AF2"	176	5	1	0	0	1	-Inf	0	1
"ETV6"	"U2AF2"	176	5	1	0	0	1	-Inf	0	1
"EZH2"	"U2AF2"	176	5	1	0	0	1	-Inf	0	1
"CDH2"	"RAD21"	176	1	5	0	0	1	-Inf	0	1
"BIRC3"	"RAD21"	176	1	5	0	0	1	-Inf	0	1
"MYD88"	"RAD21"	176	1	5	0	0	1	-Inf	0	1
"NOTCH2"	"RAD21"	176	1	5	0	0	1	-Inf	0	1
"RAD21"	"U2AF2"	176	5	1	0	0	1	-Inf	0	1
"GATA2"	"MYC"	176	1	5	0	0	1	-Inf	0	1
"ETV6"	"GATA2"	176	5	1	0	0	1	-Inf	0	1
"EZH2"	"GATA2"	176	5	1	0	0	1	-Inf	0	1
"GATA2"	"RAD21"	176	1	5	0	0	1	-Inf	0	1
"CDH2"	"ZRSR2"	176	1	5	0	0	1	-Inf	0	1
"BIRC3"	"ZRSR2"	176	1	5	0	0	1	-Inf	0	1
"MYD88"	"ZRSR2"	176	1	5	0	0	1	-Inf	0	1
"NOTCH2"	"ZRSR2"	176	1	5	0	0	1	-Inf	0	1
"U2AF2"	"ZRSR2"	176	1	5	0	0	1	-Inf	0	1
"GATA2"	"ZRSR2"	176	1	5	0	0	1	-Inf	0	1
"CDH2"	"JAK2"	176	1	5	0	0	1	-Inf	0	1
"BIRC3"	"JAK2"	176	1	5	0	0	1	-Inf	0	1
"JAK2"	"MYD88"	176	5	1	0	0	1	-Inf	0	1
"JAK2"	"NOTCH2"	176	5	1	0	0	1	-Inf	0	1
"JAK2"	"U2AF2"	176	5	1	0	0	1	-Inf	0	1
"GATA2"	"JAK2"	176	1	5	0	0	1	-Inf	0	1
"MYC"	"RIT1"	176	5	1	0	0	1	-Inf	0	1
"ETV6"	"RIT1"	176	5	1	0	0	1	-Inf	0	1
"EZH2"	"RIT1"	176	5	1	0	0	1	-Inf	0	1
"RAD21"	"RIT1"	176	5	1	0	0	1	-Inf	0	1
"RIT1"	"ZRSR2"	176	1	5	0	0	1	-Inf	0	1
"JAK2"	"RIT1"	176	5	1	0	0	1	-Inf	0	1
"ABL1"	"MYC"	176	1	5	0	0	1	-Inf	0	1
"ABL1"	"ETV6"	176	1	5	0	0	1	-Inf	0	1
"ABL1"	"EZH2"	176	1	5	0	0	1	-Inf	0	1
"ABL1"	"RAD21"	176	1	5	0	0	1	-Inf	0	1
"ABL1"	"ZRSR2"	176	1	5	0	0	1	-Inf	0	1
"ABL1"	"JAK2"	176	1	5	0	0	1	-Inf	0	1
"BRINP3"	"MYC"	176	1	5	0	0	1	-Inf	0	1
"BRINP3"	"ETV6"	176	1	5	0	0	1	-Inf	0	1
"BRINP3"	"EZH2"	176	1	5	0	0	1	-Inf	0	1
"BRINP3"	"RAD21"	176	1	5	0	0	1	-Inf	0	1
"BRINP3"	"ZRSR2"	176	1	5	0	0	1	-Inf	0	1
"BRINP3"	"JAK2"	176	1	5	0	0	1	-Inf	0	1
"MYC"	"PRPF40B"	176	5	1	0	0	1	-Inf	0	1
"ETV6"	"PRPF40B"	176	5	1	0	0	1	-Inf	0	1
"EZH2"	"PRPF40B"	176	5	1	0	0	1	-Inf	0	1
"PRPF40B"	"RAD21"	176	1	5	0	0	1	-Inf	0	1
"PRPF40B"	"ZRSR2"	176	1	5	0	0	1	-Inf	0	1
"JAK2"	"PRPF40B"	176	5	1	0	0	1	-Inf	0	1
"MYC"	"POT1"	176	5	1	0	0	1	-Inf	0	1
"ETV6"	"POT1"	176	5	1	0	0	1	-Inf	0	1
"EZH2"	"POT1"	176	5	1	0	0	1	-Inf	0	1
"POT1"	"RAD21"	176	1	5	0	0	1	-Inf	0	1
"JAK2"	"POT1"	176	5	1	0	0	1	-Inf	0	1
"FBXW7"	"MYC"	176	1	5	0	0	1	-Inf	0	1
"ETV6"	"FBXW7"	176	5	1	0	0	1	-Inf	0	1
"EZH2"	"FBXW7"	176	5	1	0	0	1	-Inf	0	1
"FBXW7"	"RAD21"	176	1	5	0	0	1	-Inf	0	1
"FBXW7"	"ZRSR2"	176	1	5	0	0	1	-Inf	0	1
"FBXW7"	"JAK2"	176	1	5	0	0	1	-Inf	0	1
"IL7R"	"MYC"	176	1	5	0	0	1	-Inf	0	1
"ETV6"	"IL7R"	176	5	1	0	0	1	-Inf	0	1
"EZH2"	"IL7R"	176	5	1	0	0	1	-Inf	0	1
"IL7R"	"RAD21"	176	1	5	0	0	1	-Inf	0	1
"IL7R"	"ZRSR2"	176	1	5	0	0	1	-Inf	0	1
"IL7R"	"JAK2"	176	1	5	0	0	1	-Inf	0	1
"MYC"	"TBL1XR1"	176	5	1	0	0	1	-Inf	0	1
"ETV6"	"TBL1XR1"	176	5	1	0	0	1	-Inf	0	1
"EZH2"	"TBL1XR1"	176	5	1	0	0	1	-Inf	0	1
"RAD21"	"TBL1XR1"	176	5	1	0	0	1	-Inf	0	1
"TBL1XR1"	"ZRSR2"	176	1	5	0	0	1	-Inf	0	1
"JAK2"	"TBL1XR1"	176	5	1	0	0	1	-Inf	0	1
"MYC"	"SF1"	176	5	1	0	0	1	-Inf	0	1
"ETV6"	"SF1"	176	5	1	0	0	1	-Inf	0	1
"EZH2"	"SF1"	176	5	1	0	0	1	-Inf	0	1
"RAD21"	"SF1"	176	5	1	0	0	1	-Inf	0	1
"SF1"	"ZRSR2"	176	1	5	0	0	1	-Inf	0	1
"JAK2"	"SF1"	176	5	1	0	0	1	-Inf	0	1
"MYC"	"t(16;16)"	176	5	1	0	0	1	-Inf	0	1
"ETV6"	"t(16;16)"	176	5	1	0	0	1	-Inf	0	1
"EZH2"	"t(16;16)"	176	5	1	0	0	1	-Inf	0	1
"RAD21"	"t(16;16)"	176	5	1	0	0	1	-Inf	0	1
"t(16;16)"	"ZRSR2"	176	1	5	0	0	1	-Inf	0	1
"JAK2"	"t(16;16)"	176	5	1	0	0	1	-Inf	0	1
"CDH2"	"DNMT3A"	123	1	58	0	0	1	-Inf	0	1
"CDH2"	"NPM1"	123	1	58	0	0	1	-Inf	0	1
"BIRC3"	"DNMT3A"	123	1	58	0	0	1	-Inf	0	1
"BIRC3"	"NPM1"	123	1	58	0	0	1	-Inf	0	1
"DNMT3A"	"MYD88"	123	58	1	0	0	1	-Inf	0	1
"MYD88"	"NPM1"	123	1	58	0	0	1	-Inf	0	1
"DNMT3A"	"NOTCH2"	123	58	1	0	0	1	-Inf	0	1
"NOTCH2"	"NPM1"	123	1	58	0	0	1	-Inf	0	1
"DNMT3A"	"U2AF2"	123	58	1	0	0	1	-Inf	0	1
"NPM1"	"U2AF2"	123	58	1	0	0	1	-Inf	0	1
"DNMT3A"	"GATA2"	123	58	1	0	0	1	-Inf	0	1
"GATA2"	"NPM1"	123	1	58	0	0	1	-Inf	0	1
"DNMT3A"	"PRPF40B"	123	58	1	0	0	1	-Inf	0	1
"NPM1"	"PRPF40B"	123	58	1	0	0	1	-Inf	0	1
"DNMT3A"	"POT1"	123	58	1	0	0	1	-Inf	0	1
"NPM1"	"POT1"	123	58	1	0	0	1	-Inf	0	1
"FBXW7"	"NPM1"	123	1	58	0	0	1	-Inf	0	1
"DNMT3A"	"IL7R"	123	58	1	0	0	1	-Inf	0	1
"IL7R"	"NPM1"	123	1	58	0	0	1	-Inf	0	1
"DNMT3A"	"TBL1XR1"	123	58	1	0	0	1	-Inf	0	1
"DNMT3A"	"SF1"	123	58	1	0	0	1	-Inf	0	1
"NPM1"	"SF1"	123	58	1	0	0	1	-Inf	0	1
"DNMT3A"	"t(16;16)"	123	58	1	0	0	1	-Inf	0	1
"NPM1"	"t(16;16)"	123	58	1	0	0	1	-Inf	0	1
"CBL"	"TP53"	166	3	13	0	0	1	-Inf	0	1
"MYCN"	"TP53"	166	3	13	0	0	1	-Inf	0	1
"BRAF"	"TP53"	166	3	13	0	0	1	-Inf	0	1
"TP53"	"U2AF1"	166	13	3	0	0	1	-Inf	0	1
"RUNX1"	"U2AF1"	166	13	3	0	0	1	-Inf	0	1
"HNRNPK"	"RUNX1"	166	3	13	0	0	1	-Inf	0	1
"chr8gain"	"SF3B1"	159	19	4	0	0	1	-Inf	0	1
"chr8gain"	"CSF1R"	159	19	4	0	0	1	-Inf	0	1
"chr8gain"	"NOTCH1"	159	19	4	0	0	1	-Inf	0	1
"chr22gain"	"RUNX1"	166	3	13	0	0	1	-Inf	0	1
"t(11;19)"	"TP53"	166	3	13	0	0	1	-Inf	0	1
"RUNX1"	"t(11;19)"	166	13	3	0	0	1	-Inf	0	1
"chr5loss"	"RUNX1"	166	3	13	0	0	1	-Inf	0	1
"chr13gain"	"RUNX1"	166	3	13	0	0	1	-Inf	0	1
"PTPN11"	"TP53"	161	8	13	0	0	1	-Inf	0	1
"PTPN11"	"RUNX1"	161	8	13	0	0	1	-Inf	0	1
"BIRC3"	"SF3B1"	177	1	4	0	0	1	-Inf	0	1
"MYD88"	"SF3B1"	177	1	4	0	0	1	-Inf	0	1
"NOTCH2"	"SF3B1"	177	1	4	0	0	1	-Inf	0	1
"SF3B1"	"U2AF2"	177	4	1	0	0	1	-Inf	0	1
"GATA2"	"SF3B1"	177	1	4	0	0	1	-Inf	0	1
"CSF1R"	"GATA2"	177	4	1	0	0	1	-Inf	0	1
"RIT1"	"SF3B1"	177	1	4	0	0	1	-Inf	0	1
"CSF1R"	"RIT1"	177	4	1	0	0	1	-Inf	0	1
"NOTCH1"	"RIT1"	177	4	1	0	0	1	-Inf	0	1
"ABL1"	"SF3B1"	177	1	4	0	0	1	-Inf	0	1
"ABL1"	"CSF1R"	177	1	4	0	0	1	-Inf	0	1
"ABL1"	"NOTCH1"	177	1	4	0	0	1	-Inf	0	1
"BRINP3"	"SF3B1"	177	1	4	0	0	1	-Inf	0	1
"BRINP3"	"CSF1R"	177	1	4	0	0	1	-Inf	0	1
"BRINP3"	"NOTCH1"	177	1	4	0	0	1	-Inf	0	1
"PRPF40B"	"SF3B1"	177	1	4	0	0	1	-Inf	0	1
"CSF1R"	"PRPF40B"	177	4	1	0	0	1	-Inf	0	1
"NOTCH1"	"PRPF40B"	177	4	1	0	0	1	-Inf	0	1
"POT1"	"SF3B1"	177	1	4	0	0	1	-Inf	0	1
"CSF1R"	"POT1"	177	4	1	0	0	1	-Inf	0	1
"NOTCH1"	"POT1"	177	4	1	0	0	1	-Inf	0	1
"FBXW7"	"SF3B1"	177	1	4	0	0	1	-Inf	0	1
"CSF1R"	"FBXW7"	177	4	1	0	0	1	-Inf	0	1
"FBXW7"	"NOTCH1"	177	1	4	0	0	1	-Inf	0	1
"IL7R"	"SF3B1"	177	1	4	0	0	1	-Inf	0	1
"CSF1R"	"IL7R"	177	4	1	0	0	1	-Inf	0	1
"IL7R"	"NOTCH1"	177	1	4	0	0	1	-Inf	0	1
"SF3B1"	"TBL1XR1"	177	4	1	0	0	1	-Inf	0	1
"CSF1R"	"TBL1XR1"	177	4	1	0	0	1	-Inf	0	1
"NOTCH1"	"TBL1XR1"	177	4	1	0	0	1	-Inf	0	1
"SF1"	"SF3B1"	177	1	4	0	0	1	-Inf	0	1
"CSF1R"	"SF1"	177	4	1	0	0	1	-Inf	0	1
"NOTCH1"	"SF1"	177	4	1	0	0	1	-Inf	0	1
"SF3B1"	"t(16;16)"	177	4	1	0	0	1	-Inf	0	1
"CSF1R"	"t(16;16)"	177	4	1	0	0	1	-Inf	0	1
"NOTCH1"	"t(16;16)"	177	4	1	0	0	1	-Inf	0	1
"ATM"	"TP53"	162	7	13	0	0	1	-Inf	0	1
"ATM"	"RUNX1"	162	7	13	0	0	1	-Inf	0	1
"PHF6"	"TP53"	162	7	13	0	0	1	-Inf	0	1
"BCOR"	"TP53"	162	7	13	0	0	1	-Inf	0	1
"BCOR"	"RUNX1"	162	7	13	0	0	1	-Inf	0	1
"KIT"	"MAP2K1"	169	11	2	0	0	1	-Inf	0	1
"KIT"	"SETBP1"	169	11	2	0	0	1	-Inf	0	1
"CDKN2A"	"KIT"	169	2	11	0	0	1	-Inf	0	1
"BCORL1"	"CDKN2A"	169	11	2	0	0	1	-Inf	0	1
"KIT"	"t(15;17)"	169	11	2	0	0	1	-Inf	0	1
"BCORL1"	"t(15;17)"	169	11	2	0	0	1	-Inf	0	1
"chr11qdel"	"KIT"	169	2	11	0	0	1	-Inf	0	1
"BIRC3"	"CDH2"	180	1	1	0	0	1	-Inf	0	1
"CDH2"	"MYD88"	180	1	1	0	0	1	-Inf	0	1
"CDH2"	"NOTCH2"	180	1	1	0	0	1	-Inf	0	1
"BIRC3"	"NOTCH2"	180	1	1	0	0	1	-Inf	0	1
"MYD88"	"NOTCH2"	180	1	1	0	0	1	-Inf	0	1
"CDH2"	"U2AF2"	180	1	1	0	0	1	-Inf	0	1
"BIRC3"	"U2AF2"	180	1	1	0	0	1	-Inf	0	1
"MYD88"	"U2AF2"	180	1	1	0	0	1	-Inf	0	1
"CDH2"	"GATA2"	180	1	1	0	0	1	-Inf	0	1
"BIRC3"	"GATA2"	180	1	1	0	0	1	-Inf	0	1
"GATA2"	"MYD88"	180	1	1	0	0	1	-Inf	0	1
"GATA2"	"NOTCH2"	180	1	1	0	0	1	-Inf	0	1
"GATA2"	"U2AF2"	180	1	1	0	0	1	-Inf	0	1
"CDH2"	"RIT1"	180	1	1	0	0	1	-Inf	0	1
"BIRC3"	"RIT1"	180	1	1	0	0	1	-Inf	0	1
"MYD88"	"RIT1"	180	1	1	0	0	1	-Inf	0	1
"NOTCH2"	"RIT1"	180	1	1	0	0	1	-Inf	0	1
"RIT1"	"U2AF2"	180	1	1	0	0	1	-Inf	0	1
"GATA2"	"RIT1"	180	1	1	0	0	1	-Inf	0	1
"ABL1"	"CDH2"	180	1	1	0	0	1	-Inf	0	1
"ABL1"	"BIRC3"	180	1	1	0	0	1	-Inf	0	1
"ABL1"	"MYD88"	180	1	1	0	0	1	-Inf	0	1
"ABL1"	"NOTCH2"	180	1	1	0	0	1	-Inf	0	1
"ABL1"	"U2AF2"	180	1	1	0	0	1	-Inf	0	1
"ABL1"	"GATA2"	180	1	1	0	0	1	-Inf	0	1
"ABL1"	"RIT1"	180	1	1	0	0	1	-Inf	0	1
"BRINP3"	"CDH2"	180	1	1	0	0	1	-Inf	0	1
"BIRC3"	"BRINP3"	180	1	1	0	0	1	-Inf	0	1
"BRINP3"	"MYD88"	180	1	1	0	0	1	-Inf	0	1
"BRINP3"	"NOTCH2"	180	1	1	0	0	1	-Inf	0	1
"BRINP3"	"U2AF2"	180	1	1	0	0	1	-Inf	0	1
"BRINP3"	"GATA2"	180	1	1	0	0	1	-Inf	0	1
"BRINP3"	"RIT1"	180	1	1	0	0	1	-Inf	0	1
"ABL1"	"BRINP3"	180	1	1	0	0	1	-Inf	0	1
"CDH2"	"PRPF40B"	180	1	1	0	0	1	-Inf	0	1
"BIRC3"	"PRPF40B"	180	1	1	0	0	1	-Inf	0	1
"MYD88"	"PRPF40B"	180	1	1	0	0	1	-Inf	0	1
"NOTCH2"	"PRPF40B"	180	1	1	0	0	1	-Inf	0	1
"PRPF40B"	"U2AF2"	180	1	1	0	0	1	-Inf	0	1
"GATA2"	"PRPF40B"	180	1	1	0	0	1	-Inf	0	1
"PRPF40B"	"RIT1"	180	1	1	0	0	1	-Inf	0	1
"ABL1"	"PRPF40B"	180	1	1	0	0	1	-Inf	0	1
"BRINP3"	"PRPF40B"	180	1	1	0	0	1	-Inf	0	1
"CDH2"	"POT1"	180	1	1	0	0	1	-Inf	0	1
"BIRC3"	"POT1"	180	1	1	0	0	1	-Inf	0	1
"MYD88"	"POT1"	180	1	1	0	0	1	-Inf	0	1
"NOTCH2"	"POT1"	180	1	1	0	0	1	-Inf	0	1
"POT1"	"U2AF2"	180	1	1	0	0	1	-Inf	0	1
"GATA2"	"POT1"	180	1	1	0	0	1	-Inf	0	1
"POT1"	"RIT1"	180	1	1	0	0	1	-Inf	0	1
"ABL1"	"POT1"	180	1	1	0	0	1	-Inf	0	1
"BRINP3"	"POT1"	180	1	1	0	0	1	-Inf	0	1
"POT1"	"PRPF40B"	180	1	1	0	0	1	-Inf	0	1
"CDH2"	"FBXW7"	180	1	1	0	0	1	-Inf	0	1
"BIRC3"	"FBXW7"	180	1	1	0	0	1	-Inf	0	1
"FBXW7"	"MYD88"	180	1	1	0	0	1	-Inf	0	1
"FBXW7"	"NOTCH2"	180	1	1	0	0	1	-Inf	0	1
"FBXW7"	"U2AF2"	180	1	1	0	0	1	-Inf	0	1
"FBXW7"	"GATA2"	180	1	1	0	0	1	-Inf	0	1
"FBXW7"	"RIT1"	180	1	1	0	0	1	-Inf	0	1
"ABL1"	"FBXW7"	180	1	1	0	0	1	-Inf	0	1
"BRINP3"	"FBXW7"	180	1	1	0	0	1	-Inf	0	1
"FBXW7"	"PRPF40B"	180	1	1	0	0	1	-Inf	0	1
"FBXW7"	"POT1"	180	1	1	0	0	1	-Inf	0	1
"CDH2"	"IL7R"	180	1	1	0	0	1	-Inf	0	1
"BIRC3"	"IL7R"	180	1	1	0	0	1	-Inf	0	1
"IL7R"	"MYD88"	180	1	1	0	0	1	-Inf	0	1
"IL7R"	"NOTCH2"	180	1	1	0	0	1	-Inf	0	1
"IL7R"	"U2AF2"	180	1	1	0	0	1	-Inf	0	1
"GATA2"	"IL7R"	180	1	1	0	0	1	-Inf	0	1
"IL7R"	"RIT1"	180	1	1	0	0	1	-Inf	0	1
"ABL1"	"IL7R"	180	1	1	0	0	1	-Inf	0	1
"BRINP3"	"IL7R"	180	1	1	0	0	1	-Inf	0	1
"IL7R"	"PRPF40B"	180	1	1	0	0	1	-Inf	0	1
"IL7R"	"POT1"	180	1	1	0	0	1	-Inf	0	1
"FBXW7"	"IL7R"	180	1	1	0	0	1	-Inf	0	1
"CDH2"	"TBL1XR1"	180	1	1	0	0	1	-Inf	0	1
"BIRC3"	"TBL1XR1"	180	1	1	0	0	1	-Inf	0	1
"MYD88"	"TBL1XR1"	180	1	1	0	0	1	-Inf	0	1
"NOTCH2"	"TBL1XR1"	180	1	1	0	0	1	-Inf	0	1
"TBL1XR1"	"U2AF2"	180	1	1	0	0	1	-Inf	0	1
"GATA2"	"TBL1XR1"	180	1	1	0	0	1	-Inf	0	1
"RIT1"	"TBL1XR1"	180	1	1	0	0	1	-Inf	0	1
"ABL1"	"TBL1XR1"	180	1	1	0	0	1	-Inf	0	1
"BRINP3"	"TBL1XR1"	180	1	1	0	0	1	-Inf	0	1
"PRPF40B"	"TBL1XR1"	180	1	1	0	0	1	-Inf	0	1
"POT1"	"TBL1XR1"	180	1	1	0	0	1	-Inf	0	1
"FBXW7"	"TBL1XR1"	180	1	1	0	0	1	-Inf	0	1
"IL7R"	"TBL1XR1"	180	1	1	0	0	1	-Inf	0	1
"CDH2"	"SF1"	180	1	1	0	0	1	-Inf	0	1
"BIRC3"	"SF1"	180	1	1	0	0	1	-Inf	0	1
"MYD88"	"SF1"	180	1	1	0	0	1	-Inf	0	1
"NOTCH2"	"SF1"	180	1	1	0	0	1	-Inf	0	1
"SF1"	"U2AF2"	180	1	1	0	0	1	-Inf	0	1
"GATA2"	"SF1"	180	1	1	0	0	1	-Inf	0	1
"RIT1"	"SF1"	180	1	1	0	0	1	-Inf	0	1
"ABL1"	"SF1"	180	1	1	0	0	1	-Inf	0	1
"BRINP3"	"SF1"	180	1	1	0	0	1	-Inf	0	1
"PRPF40B"	"SF1"	180	1	1	0	0	1	-Inf	0	1
"POT1"	"SF1"	180	1	1	0	0	1	-Inf	0	1
"FBXW7"	"SF1"	180	1	1	0	0	1	-Inf	0	1
"IL7R"	"SF1"	180	1	1	0	0	1	-Inf	0	1
"SF1"	"TBL1XR1"	180	1	1	0	0	1	-Inf	0	1
"CDH2"	"t(16;16)"	180	1	1	0	0	1	-Inf	0	1
"BIRC3"	"t(16;16)"	180	1	1	0	0	1	-Inf	0	1
"MYD88"	"t(16;16)"	180	1	1	0	0	1	-Inf	0	1
"NOTCH2"	"t(16;16)"	180	1	1	0	0	1	-Inf	0	1
"t(16;16)"	"U2AF2"	180	1	1	0	0	1	-Inf	0	1
"GATA2"	"t(16;16)"	180	1	1	0	0	1	-Inf	0	1
"RIT1"	"t(16;16)"	180	1	1	0	0	1	-Inf	0	1
"ABL1"	"t(16;16)"	180	1	1	0	0	1	-Inf	0	1
"BRINP3"	"t(16;16)"	180	1	1	0	0	1	-Inf	0	1
"PRPF40B"	"t(16;16)"	180	1	1	0	0	1	-Inf	0	1
"POT1"	"t(16;16)"	180	1	1	0	0	1	-Inf	0	1
"FBXW7"	"t(16;16)"	180	1	1	0	0	1	-Inf	0	1
"IL7R"	"t(16;16)"	180	1	1	0	0	1	-Inf	0	1
"t(16;16)"	"TBL1XR1"	180	1	1	0	0	1	-Inf	0	1
"SF1"	"t(16;16)"	180	1	1	0	0	1	-Inf	0	1
"ATM"	"BIRC3"	174	7	1	0	0	1	-Inf	0	1
"ATM"	"MYD88"	174	7	1	0	0	1	-Inf	0	1
"ATM"	"NOTCH2"	174	7	1	0	0	1	-Inf	0	1
"ATM"	"U2AF2"	174	7	1	0	0	1	-Inf	0	1
"ATM"	"GATA2"	174	7	1	0	0	1	-Inf	0	1
"ATM"	"RIT1"	174	7	1	0	0	1	-Inf	0	1
"PHF6"	"RIT1"	174	7	1	0	0	1	-Inf	0	1
"ABL1"	"ATM"	174	1	7	0	0	1	-Inf	0	1
"ABL1"	"PHF6"	174	1	7	0	0	1	-Inf	0	1
"ABL1"	"BCOR"	174	1	7	0	0	1	-Inf	0	1
"ATM"	"BRINP3"	174	7	1	0	0	1	-Inf	0	1
"BRINP3"	"PHF6"	174	1	7	0	0	1	-Inf	0	1
"BCOR"	"BRINP3"	174	7	1	0	0	1	-Inf	0	1
"ATM"	"PRPF40B"	174	7	1	0	0	1	-Inf	0	1
"PHF6"	"PRPF40B"	174	7	1	0	0	1	-Inf	0	1
"ATM"	"POT1"	174	7	1	0	0	1	-Inf	0	1
"PHF6"	"POT1"	174	7	1	0	0	1	-Inf	0	1
"BCOR"	"POT1"	174	7	1	0	0	1	-Inf	0	1
"ATM"	"FBXW7"	174	7	1	0	0	1	-Inf	0	1
"BCOR"	"FBXW7"	174	7	1	0	0	1	-Inf	0	1
"ATM"	"IL7R"	174	7	1	0	0	1	-Inf	0	1
"IL7R"	"PHF6"	174	1	7	0	0	1	-Inf	0	1
"BCOR"	"IL7R"	174	7	1	0	0	1	-Inf	0	1
"ATM"	"TBL1XR1"	174	7	1	0	0	1	-Inf	0	1
"PHF6"	"TBL1XR1"	174	7	1	0	0	1	-Inf	0	1
"BCOR"	"TBL1XR1"	174	7	1	0	0	1	-Inf	0	1
"ATM"	"SF1"	174	7	1	0	0	1	-Inf	0	1
"PHF6"	"SF1"	174	7	1	0	0	1	-Inf	0	1
"ATM"	"t(16;16)"	174	7	1	0	0	1	-Inf	0	1
"PHF6"	"t(16;16)"	174	7	1	0	0	1	-Inf	0	1
"BCOR"	"t(16;16)"	174	7	1	0	0	1	-Inf	0	1
"ATM"	"MAP2K1"	173	7	2	0	0	1	-Inf	0	1
"ATM"	"SETBP1"	173	7	2	0	0	1	-Inf	0	1
"ATM"	"PTEN"	173	7	2	0	0	1	-Inf	0	1
"PHF6"	"PTEN"	173	7	2	0	0	1	-Inf	0	1
"BCOR"	"PTEN"	173	7	2	0	0	1	-Inf	0	1
"CDKN2A"	"PHF6"	173	2	7	0	0	1	-Inf	0	1
"PHF6"	"t(15;17)"	173	7	2	0	0	1	-Inf	0	1
"BCOR"	"t(15;17)"	173	7	2	0	0	1	-Inf	0	1
"ATM"	"chr11qdel"	173	7	2	0	0	1	-Inf	0	1
"chr11qdel"	"PHF6"	173	2	7	0	0	1	-Inf	0	1
"BCOR"	"chr11qdel"	173	7	2	0	0	1	-Inf	0	1
"NRAS"	"SMC1A"	154	22	6	0	0	1	-Inf	0	1
"chr5qdel"	"NRAS"	154	6	22	0	0	1	-Inf	0	1
"MYC"	"TP53"	164	5	13	0	0	1	-Inf	0	1
"ETV6"	"TP53"	164	5	13	0	0	1	-Inf	0	1
"MYC"	"RUNX1"	164	5	13	0	0	1	-Inf	0	1
"EZH2"	"RUNX1"	164	5	13	0	0	1	-Inf	0	1
"RAD21"	"TP53"	164	5	13	0	0	1	-Inf	0	1
"RAD21"	"RUNX1"	164	5	13	0	0	1	-Inf	0	1
"RUNX1"	"ZRSR2"	164	13	5	0	0	1	-Inf	0	1
"PHF6"	"PTPN11"	167	7	8	0	0	1	-Inf	0	1
"CBL"	"KIT"	168	3	11	0	0	1	-Inf	0	1
"KIT"	"MYCN"	168	11	3	0	0	1	-Inf	0	1
"BRAF"	"KIT"	168	3	11	0	0	1	-Inf	0	1
"BCORL1"	"CBL"	168	11	3	0	0	1	-Inf	0	1
"BCORL1"	"MYCN"	168	11	3	0	0	1	-Inf	0	1
"KIT"	"U2AF1"	168	11	3	0	0	1	-Inf	0	1
"HNRNPK"	"KIT"	168	3	11	0	0	1	-Inf	0	1
"BCORL1"	"HNRNPK"	168	11	3	0	0	1	-Inf	0	1
"chr22gain"	"KIT"	168	3	11	0	0	1	-Inf	0	1
"BCORL1"	"chr22gain"	168	11	3	0	0	1	-Inf	0	1
"KIT"	"t(11;19)"	168	11	3	0	0	1	-Inf	0	1
"BCORL1"	"t(11;19)"	168	11	3	0	0	1	-Inf	0	1
"chr5loss"	"KIT"	168	3	11	0	0	1	-Inf	0	1
